COD_GERAL;ANO;UF_CODIGO;UF_SIGLA;CARGO_DESCRICAO;CARGO_CODIGO;TIPO_LEGENDA;COLIGACAO_NOME;COLIGACAO_CODIGO;MINIMO;COLIGACAO_COMPOSICAO;COLIGACAO_COMPOSICAO TSE;N PARTIDOS;PARTIDO_NUMERO;PARTIDO_SIGLA;PARTIDO_NOME;VOTOS NOMINAIS;VOTOS LEGENDA;CABECA
2014507101;2014;50;MS;DEPUTADO ESTADUAL;7;COLIGACAO;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI;7101;101;PC do B/PPL/PTC/PV;PV / PC do B / PTC / PPL;4;54;PPL;PARTIDO PÁTRIA LIVRE;5199;394;9
2014507100;2014;50;MS;DEPUTADO ESTADUAL;7;COLIGACAO;NOVO TEMPO;7100;100;DEM/PMN/PPS/PSD/PSDB/SD;PSDB / DEM / PSD / SD / PPS / PMN;6;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;9321;2166;9
2014507101;2014;50;MS;DEPUTADO ESTADUAL;7;COLIGACAO;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI;7101;101;PC do B/PPL/PTC/PV;PV / PC do B / PTC / PPL;4;65;PC do B;PARTIDO COMUNISTA DO BRASIL;3970;220;9
2014507102;2014;50;MS;DEPUTADO ESTADUAL;7;COLIGACAO;MS CADA VEZ MELHOR III;7102;102;PEN/PHS/PRB/PRTB/PSB/PSC/PT do B;PSB / PT do B / PRTB / PHS / PSC / PEN / PRB;7;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;80120;1334;9
2014507100;2014;50;MS;DEPUTADO ESTADUAL;7;COLIGACAO;NOVO TEMPO;7100;100;DEM/PMN/PPS/PSD/PSDB/SD;PSDB / DEM / PSD / SD / PPS / PMN;6;77;SD;SOLIDARIEDADE;18855;1152;9
2014507104;2014;50;MS;DEPUTADO ESTADUAL;7;COLIGACAO;MATO GROSSO DO SUL COM A FORÇA DE TODOS III;7104;104;PR/PROS/PT;PT / PR / PROS;3;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;9623;773;9
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;11;PP;PARTIDO PROGRESSISTA;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;833788;0;1
2014513101;2014;51;MT;GOVERNADOR;3;COLIGACAO;AMOR A NOSSA GENTE;3101;101;PC do B/PMDB/PR/PROS/PT;PT / PMDB / PROS / PR / PC do B;5;13;PT;PARTIDO DOS TRABALHADORES;472507;0;1
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;0;0;0
2014513101;2014;51;MT;GOVERNADOR;3;COLIGACAO;AMOR A NOSSA GENTE;3101;101;PC do B/PMDB/PR/PROS/PT;PT / PMDB / PROS / PR / PC do B;5;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;17;PSL;PARTIDO SOCIAL LIBERAL;0;0;0
2014513102;2014;51;MT;GOVERNADOR;3;COLIGACAO;VIVA MATO GROSSO;3102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;19;PTN;PARTIDO TRABALHISTA NACIONAL;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;20;PSC;PARTIDO SOCIAL CRISTÃO;0;0;0
2014513101;2014;51;MT;GOVERNADOR;3;COLIGACAO;AMOR A NOSSA GENTE;3101;101;PC do B/PMDB/PR/PROS/PT;PT / PMDB / PROS / PR / PC do B;5;22;PR;PARTIDO DA REPÚBLICA;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;23;PPS;PARTIDO POPULAR SOCIALISTA;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;25;DEM;DEMOCRATAS;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;0;0;0
2014513102;2014;51;MT;GOVERNADOR;3;COLIGACAO;VIVA MATO GROSSO;3102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;0;0;0
2014513103;2014;51;MT;GOVERNADOR;3;COLIGACAO;MOBILIZAR E HUMANIZAR;3103;103;PHS/PMN;PHS / PMN;2;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;0;0;1
2014513103;2014;51;MT;GOVERNADOR;3;COLIGACAO;MOBILIZAR E HUMANIZAR;3103;103;PHS/PMN;PHS / PMN;2;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;0;0;0
2014513102;2014;51;MT;GOVERNADOR;3;COLIGACAO;VIVA MATO GROSSO;3102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;36;PTC;PARTIDO TRABALHISTA CRISTÃO;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;43;PV;PARTIDO VERDE;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;0;0;0
2014513100;2014;51;MT;GOVERNADOR;3;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;3100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;0;0;0
2014513050;2014;51;MT;GOVERNADOR;3;PARTIDO ISOLADO;NA;3050;50;PSOL;PSOL;1;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;5570;0;1
2014513102;2014;51;MT;GOVERNADOR;3;COLIGACAO;VIVA MATO GROSSO;3102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;51;PEN;PARTIDO ECOLÓGICO NACIONAL;0;0;0
2014513102;2014;51;MT;GOVERNADOR;3;COLIGACAO;VIVA MATO GROSSO;3102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;144440;0;1
2014513101;2014;51;MT;GOVERNADOR;3;COLIGACAO;AMOR A NOSSA GENTE;3101;101;PC do B/PMDB/PR/PROS/PT;PT / PMDB / PROS / PR / PC do B;5;65;PC do B;PARTIDO COMUNISTA DO BRASIL;0;0;0
2014513102;2014;51;MT;GOVERNADOR;3;COLIGACAO;VIVA MATO GROSSO;3102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;77;SD;SOLIDARIEDADE;0;0;0
2014513101;2014;51;MT;GOVERNADOR;3;COLIGACAO;AMOR A NOSSA GENTE;3101;101;PC do B/PMDB/PR/PROS/PT;PT / PMDB / PROS / PR / PC do B;5;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;11;PP;PARTIDO PROGRESSISTA;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;0;0;0
2014515101;2014;51;MT;SENADOR;5;COLIGACAO;AMOR A NOSSA GENTE;5101;101;PC do B/PMDB/PR/PROS/PT;PT / PMDB / PROS / PR / PC do B;5;13;PT;PARTIDO DOS TRABALHADORES;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;0;0;0
2014515101;2014;51;MT;SENADOR;5;COLIGACAO;AMOR A NOSSA GENTE;5101;101;PC do B/PMDB/PR/PROS/PT;PT / PMDB / PROS / PR / PC do B;5;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;17;PSL;PARTIDO SOCIAL LIBERAL;0;0;0
2014515102;2014;51;MT;SENADOR;5;COLIGACAO;VIVA MATO GROSSO I;5102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;19;PTN;PARTIDO TRABALHISTA NACIONAL;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;20;PSC;PARTIDO SOCIAL CRISTÃO;0;0;0
2014515101;2014;51;MT;SENADOR;5;COLIGACAO;AMOR A NOSSA GENTE;5101;101;PC do B/PMDB/PR/PROS/PT;PT / PMDB / PROS / PR / PC do B;5;22;PR;PARTIDO DA REPÚBLICA;646344;0;1
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;23;PPS;PARTIDO POPULAR SOCIALISTA;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;25;DEM;DEMOCRATAS;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;0;0;0
2014515102;2014;51;MT;SENADOR;5;COLIGACAO;VIVA MATO GROSSO I;5102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;0;0;0
2014515102;2014;51;MT;SENADOR;5;COLIGACAO;VIVA MATO GROSSO I;5102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;36;PTC;PARTIDO TRABALHISTA CRISTÃO;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;43;PV;PARTIDO VERDE;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;0;0;0
2014515100;2014;51;MT;SENADOR;5;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR;5100;100;DEM/PDT/PP/PPS/PRB/PRP/PSB/PSC/PSDB/PSDC/PSL/PTB/PV;PDT / PP / DEM / PSDB / PSB / PPS / PV / PTB / PSDC / PSC / PRP / PSL / PRB;13;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;541357;0;1
2014515050;2014;51;MT;SENADOR;5;PARTIDO ISOLADO;NA;5050;50;PSOL;PSOL;1;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;16229;0;1
2014515102;2014;51;MT;SENADOR;5;COLIGACAO;VIVA MATO GROSSO I;5102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;51;PEN;PARTIDO ECOLÓGICO NACIONAL;0;0;0
2014515102;2014;51;MT;SENADOR;5;COLIGACAO;VIVA MATO GROSSO I;5102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;137380;0;1
2014515101;2014;51;MT;SENADOR;5;COLIGACAO;AMOR A NOSSA GENTE;5101;101;PC do B/PMDB/PR/PROS/PT;PT / PMDB / PROS / PR / PC do B;5;65;PC do B;PARTIDO COMUNISTA DO BRASIL;0;0;0
2014515070;2014;51;MT;SENADOR;5;PARTIDO ISOLADO;NA;5070;70;PT do B;PT do B;1;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;0;0;1
2014515102;2014;51;MT;SENADOR;5;COLIGACAO;VIVA MATO GROSSO I;5102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;77;SD;SOLIDARIEDADE;0;0;0
2014515101;2014;51;MT;SENADOR;5;COLIGACAO;AMOR A NOSSA GENTE;5101;101;PC do B/PMDB/PR/PROS/PT;PT / PMDB / PROS / PR / PC do B;5;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;0;0;0
2014516100;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR I;6100;100;DEM/PDT/PP/PPS/PRB/PSB/PSC/PSDB/PSL/PTB;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;10;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;13852;1675;9
2014516100;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR I;6100;100;DEM/PDT/PP/PPS/PRB/PSB/PSC/PSDB/PSL/PTB;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;10;11;PP;PARTIDO PROGRESSISTA;90888;3291;9
2014516100;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR I;6100;100;DEM/PDT/PP/PPS/PRB/PSB/PSC/PSDB/PSL/PTB;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;10;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;76054;12639;9
2014516101;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;AMOR A NOSSA GENTE I;6101;101;PMDB/PR/PROS/PT;PT / PMDB / PROS / PR;4;13;PT;PARTIDO DOS TRABALHADORES;119201;16912;9
2014516100;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR I;6100;100;DEM/PDT/PP/PPS/PRB/PSB/PSC/PSDB/PSL/PTB;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;10;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;3771;1525;9
2014516101;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;AMOR A NOSSA GENTE I;6101;101;PMDB/PR/PROS/PT;PT / PMDB / PROS / PR;4;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;121550;4668;9
2014516100;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR I;6100;100;DEM/PDT/PP/PPS/PRB/PSB/PSC/PSDB/PSL/PTB;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;10;17;PSL;PARTIDO SOCIAL LIBERAL;741;277;9
2014516102;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;VIVA MATO GROSSO II;6102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;19;PTN;PARTIDO TRABALHISTA NACIONAL;44;169;9
2014516100;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR I;6100;100;DEM/PDT/PP/PPS/PRB/PSB/PSC/PSDB/PSL/PTB;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;10;20;PSC;PARTIDO SOCIAL CRISTÃO;64691;1735;9
2014516101;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;AMOR A NOSSA GENTE I;6101;101;PMDB/PR/PROS/PT;PT / PMDB / PROS / PR;4;22;PR;PARTIDO DA REPÚBLICA;64184;26675;9
2014516100;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR I;6100;100;DEM/PDT/PP/PPS/PRB/PSB/PSC/PSDB/PSL/PTB;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;10;23;PPS;PARTIDO POPULAR SOCIALISTA;0;947;9
2014516100;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR I;6100;100;DEM/PDT/PP/PPS/PRB/PSB/PSC/PSDB/PSL/PTB;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;10;25;DEM;DEMOCRATAS;889;2182;9
2014516104;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;UNIDADE ÉTICA POR MATO GROSSO;6104;104;PRP/PSDC/PV;PRP / PSDC / PV;3;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;0;0;9
2014516102;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;VIVA MATO GROSSO II;6102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;352;267;9
2014516103;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;MOBILIZAR E HUMANIZAR;6103;103;PHS/PMN;PHS / PMN;2;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;3730;348;9
2014516103;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;MOBILIZAR E HUMANIZAR;6103;103;PHS/PMN;PHS / PMN;2;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;5916;353;9
2014516102;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;VIVA MATO GROSSO II;6102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;36;PTC;PARTIDO TRABALHISTA CRISTÃO;4675;338;9
2014516100;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR I;6100;100;DEM/PDT/PP/PPS/PRB/PSB/PSC/PSDB/PSL/PTB;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;10;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;254019;7283;9
2014516104;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;UNIDADE ÉTICA POR MATO GROSSO;6104;104;PRP/PSDC/PV;PRP / PSDC / PV;3;43;PV;PARTIDO VERDE;0;0;9
2014516104;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;UNIDADE ÉTICA POR MATO GROSSO;6104;104;PRP/PSDC/PV;PRP / PSDC / PV;3;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;0;0;9
2014516100;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR I;6100;100;DEM/PDT/PP/PPS/PRB/PSB/PSC/PSDB/PSL/PTB;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;10;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;146791;24598;9
2014516050;2014;51;MT;DEPUTADO FEDERAL;6;PARTIDO ISOLADO;NA;6050;50;PSOL;PSOL;1;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;86912;1588;9
2014516102;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;VIVA MATO GROSSO II;6102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;51;PEN;PARTIDO ECOLÓGICO NACIONAL;6525;388;9
2014516102;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;VIVA MATO GROSSO II;6102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;144452;9540;9
2014516065;2014;51;MT;DEPUTADO FEDERAL;6;PARTIDO ISOLADO;NA;6065;65;PC do B;PC do B;1;65;PC do B;PARTIDO COMUNISTA DO BRASIL;3089;419;9
2014516070;2014;51;MT;DEPUTADO FEDERAL;6;PARTIDO ISOLADO;NA;6070;70;PT do B;PT do B;1;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;2987;242;9
2014516102;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;VIVA MATO GROSSO II;6102;102;PEN/PRTB/PSD/PTC/PTN/SD;PSD / PTC / PTN / PEN / PRTB / SD;6;77;SD;SOLIDARIEDADE;10743;775;9
2014516101;2014;51;MT;DEPUTADO FEDERAL;6;COLIGACAO;AMOR A NOSSA GENTE I;6101;101;PMDB/PR/PROS/PT;PT / PMDB / PROS / PR;4;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;108805;917;9
2014517104;2014;51;MT;DEPUTADO ESTADUAL;7;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR III;7104;104;PRB/PRP/PSC/PSDC/PV;PRP / PSC / PSDC / PRB / PV;5;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;11528;1820;9
2014517105;2014;51;MT;DEPUTADO ESTADUAL;7;COLIGACAO;CORAGEM E ATITUDE PRA MUDAR IV;7105;105;PP/PSB;PP / PSB;2;11;PP;PARTIDO PROGRESSISTA;54806;7997;9
